STATE,ST_CASE,FATALS
28,280474,1
28,280475,1
28,280476,1
28,280477,1
28,280478,1
28,280479,3
28,280480,1
28,280481,1
28,280482,1
28,280483,1
28,280484,1
28,280485,1
28,280486,1
28,280487,1
28,280488,1
28,280489,1
28,280490,1
28,280491,1
28,280492,1
28,280493,1
28,280494,1
28,280495,1
28,280496,1
28,280497,1
28,280498,1
28,280499,1
28,280500,1
28,280501,1
28,280502,1
28,280503,1
28,280504,1
28,280505,2
28,280506,1
28,280507,1
28,280508,1
28,280509,1
28,280510,1
28,280511,1
28,280512,1
28,280513,2
28,280514,3
28,280515,1
28,280516,1
28,280517,1
28,280518,1
28,280519,1
28,280520,1
28,280521,2
28,280522,1
28,280523,1
28,280524,1
28,280525,1
28,280526,1
28,280527,1
28,280528,1
28,280529,1
28,280530,1
28,280531,1
28,280532,1
28,280533,1
28,280534,1
28,280535,1
28,280536,1
28,280537,1
28,280538,1
28,280539,1
28,280540,1
28,280541,1
28,280542,2
28,280543,1
28,280544,1
28,280545,2
28,280546,1
28,280547,1
28,280548,1
28,280549,1
28,280550,1
28,280551,1
28,280552,1
28,280553,1
28,280554,1
28,280555,1
28,280556,1
28,280557,1
28,280558,1
28,280559,1
28,280560,1
28,280561,1
28,280562,1
28,280563,1
28,280564,1
28,280565,2
28,280566,1
28,280567,1
28,280568,1
28,280569,1
28,280570,1
28,280571,1
28,280572,1
28,280573,1
28,280574,1
28,280575,2
28,280576,1
28,280577,1
28,280578,1
28,280579,1
28,280580,2
28,280581,2
28,280582,1
28,280583,1
28,280584,1
28,280585,1
28,280586,1
28,280587,1
28,280588,1
28,280589,1
28,280590,1
28,280591,1
28,280592,1
28,280593,1
28,280595,1
28,280596,2
28,280597,1
28,280598,1
28,280599,1
28,280600,1
28,280601,1
28,280602,1
28,280603,1
28,280604,1
28,280605,1
28,280606,1
28,280607,1
28,280608,1
28,280609,1
28,280610,1
28,280611,1
28,280612,1
28,280613,1
28,280614,1
28,280615,1
28,280616,1
28,280617,1
28,280618,1
28,280619,1
28,280620,1
28,280621,1
28,280622,1
28,280623,1
28,280624,1
28,280625,1
28,280626,1
28,280627,1
28,280628,2
28,280629,1
28,280630,1
28,280631,1
28,280632,1
28,280633,1
28,280634,1
28,280635,1
28,280636,1
28,280637,1
28,280638,1
28,280639,2
28,280640,1
28,280641,1
28,280642,1
28,280643,1
28,280644,1
28,280645,1
28,280646,1
28,280647,1
28,280648,1
28,280649,2
28,280650,1
28,280651,1
28,280652,1
28,280653,2
28,280654,1
28,280655,1
28,280656,1
28,280657,1
28,280659,1
28,280660,1
28,280661,1
28,280662,1
28,280663,1
28,280664,1
28,280665,1
28,280666,1
28,280667,1
28,280668,1
28,280669,1
28,280670,1
28,280671,1
28,280672,1
28,280673,1
28,280674,1
28,280675,1
28,280676,1
28,280677,1
28,280678,1
28,280679,1
28,280680,1
28,280681,1
28,280682,1
28,280683,1
28,280684,1
28,280685,1
28,280686,1
28,280687,2
28,280688,1
28,280689,1
28,280690,1
28,280691,1
28,280692,1
28,280693,1
28,280694,1
28,280695,1
28,280696,1
28,280697,1
28,280698,1
28,280702,1
28,280703,1
28,280704,1
28,280705,1
28,280706,1
28,280707,1
28,280708,2
29,290001,1
29,290002,1
29,290003,2
29,290004,1
29,290005,1
29,290006,1
29,290007,1
29,290008,2
29,290009,1
29,290010,2
29,290011,2
29,290012,1
29,290013,1
29,290014,1
29,290015,1
29,290016,1
29,290017,2
29,290018,1
29,290019,1
29,290020,1
29,290021,1
29,290022,2
29,290023,1
29,290024,1
29,290025,1
29,290026,1
29,290027,1
29,290028,1
29,290029,1
29,290030,1
29,290031,1
29,290033,1
29,290034,1
29,290035,1
29,290036,2
29,290037,1
29,290038,1
29,290039,1
29,290040,1
29,290041,3
29,290042,1
29,290043,1
29,290044,2
29,290045,1
29,290046,1
29,290047,1
29,290049,1
29,290050,1
29,290051,1
29,290052,1
29,290053,1
29,290054,1
29,290055,1
29,290056,1
29,290058,1
29,290059,1
29,290060,1
29,290061,1
29,290062,1
29,290063,1
29,290064,1
29,290065,1
29,290067,2
29,290068,1
29,290069,1
29,290070,1
29,290071,1
29,290072,1
29,290073,1
29,290074,1
29,290075,1
29,290076,1
29,290077,1
29,290078,1
29,290079,1
29,290080,2
29,290081,1
29,290082,1
29,290083,3
29,290084,1
29,290085,1
29,290086,1
29,290087,1
29,290088,1
29,290089,1
29,290090,1
29,290091,1
29,290092,1
29,290093,1
29,290094,1
29,290095,1
29,290096,1
29,290097,1
29,290098,1
29,290099,1
29,290100,1
29,290101,1
29,290102,1
29,290104,2
29,290105,1
29,290106,1
29,290107,1
29,290108,1
29,290109,1
29,290110,1
29,290111,1
29,290112,1
29,290113,1
29,290114,1
29,290115,1
29,290116,1
29,290117,1
29,290118,1
29,290119,1
29,290120,1
29,290121,1
29,290122,1
29,290123,1
29,290124,1
29,290125,1
29,290126,1
29,290127,2
29,290128,1
29,290129,1
29,290130,2
29,290131,1
29,290132,1
29,290133,1
29,290134,2
29,290135,1
29,290136,1
29,290137,1
29,290138,1
29,290139,1
29,290140,1
29,290141,1
29,290142,1
29,290143,1
29,290144,1
29,290145,1
29,290146,1
29,290147,1
29,290148,1
29,290149,1
29,290150,1
29,290151,1
29,290152,1
29,290153,1
29,290154,1
29,290155,1
29,290156,1
29,290157,1
29,290158,1
29,290159,2
29,290160,1
29,290161,1
29,290162,2
29,290163,1
29,290164,1
29,290165,1
29,290166,1
29,290167,1
29,290168,1
29,290169,1
29,290170,1
29,290171,1
29,290172,1
29,290173,1
29,290174,1
29,290175,5
29,290176,1
29,290177,1
29,290178,1
29,290179,1
29,290180,1
29,290181,2
29,290182,1
29,290183,1
29,290184,1
29,290185,1
29,290186,1
29,290187,1
29,290188,1
29,290189,2
29,290190,1
29,290191,3
29,290192,1
29,290193,1
29,290194,1
29,290195,1
29,290196,1
29,290197,1
29,290198,1
29,290199,1
29,290200,1
29,290201,1
29,290202,1
29,290203,1
29,290204,1
29,290205,2
29,290206,1
29,290207,1
29,290208,1
29,290209,1
29,290210,1
29,290211,1
29,290212,1
29,290213,1
29,290214,1
29,290215,1
29,290216,1
29,290217,1
29,290218,1
29,290219,1
29,290220,1
29,290221,1
29,290222,1
29,290223,1
29,290224,1
29,290225,1
29,290226,1
29,290227,1
29,290228,1
29,290229,1
29,290230,1
29,290231,1
29,290232,1
29,290233,1
29,290234,1
29,290235,1
29,290236,1
29,290238,1
29,290239,1
29,290240,1
29,290241,2
29,290242,1
29,290243,1
29,290244,1
29,290245,1
29,290246,1
29,290247,1
29,290248,1
29,290249,1
29,290250,1
29,290251,1
29,290252,1
29,290253,1
29,290254,1
29,290255,1
29,290256,1
29,290257,1
29,290258,1
29,290259,1
29,290260,1
29,290261,1
29,290262,1
29,290263,1
29,290264,1
29,290265,1
29,290266,1
29,290267,1
29,290268,1
29,290269,1
29,290270,1
29,290271,1
29,290272,1
29,290273,1
29,290274,1
29,290275,1
29,290276,1
29,290277,1
29,290278,1
29,290279,1
29,290280,1
29,290282,2
29,290283,1
29,290284,2
29,290285,1
29,290286,1
29,290287,2
29,290288,1
29,290289,1
29,290290,1
29,290291,1
29,290292,1
29,290293,1
29,290294,1
29,290295,1
29,290296,1
29,290297,1
29,290298,1
29,290299,1
29,290301,1
29,290302,1
29,290303,1
29,290304,2
29,290305,1
29,290306,2
29,290307,1
29,290308,1
29,290309,1
29,290310,1
29,290311,1
29,290312,1
29,290313,1
29,290315,1
29,290316,1
29,290317,1
29,290318,1
29,290319,1
29,290320,1
29,290321,1
29,290323,1
29,290325,1
29,290326,1
29,290327,1
29,290328,1
29,290329,1
29,290330,1
29,290331,1
29,290332,1
29,290333,1
29,290334,1
29,290335,2
29,290336,1
29,290337,1
29,290338,1
29,290339,1
29,290340,1
29,290341,1
29,290342,1
29,290343,1
29,290344,1
29,290345,1
29,290346,1
29,290347,1
29,290348,1
29,290349,1
29,290350,2
29,290351,1
29,290352,1
29,290353,1
29,290354,1
29,290355,1
29,290356,1
29,290357,1
29,290358,2
29,290359,1
29,290360,1
29,290361,1
29,290362,1
29,290363,1
29,290364,1
29,290365,1
29,290366,1
29,290367,1
29,290368,1
29,290369,1
29,290370,1
29,290371,1
29,290372,1
29,290373,1
29,290374,1
29,290375,1
29,290376,1
29,290377,2
29,290378,2
29,290379,1
29,290380,1
29,290381,1
29,290382,1
29,290383,1
29,290384,1
29,290385,1
29,290386,1
29,290387,1
29,290388,1
29,290389,1
29,290390,1
29,290391,1
29,290392,1
29,290393,1
29,290394,1
29,290395,1
29,290396,1
29,290397,1
29,290398,1
29,290399,1
29,290400,1
29,290401,2
29,290402,1
29,290403,1
29,290404,1
29,290405,1
29,290406,1
29,290407,1
29,290408,1
29,290409,1
29,290410,1
29,290411,3
29,290412,1
29,290413,1
29,290414,1
29,290415,1
29,290416,1
29,290417,1
29,290418,1
29,290419,1
29,290420,1
29,290421,1
29,290422,1
29,290423,1
29,290424,1
29,290425,1
29,290426,1
29,290427,1
29,290428,1
29,290429,1
29,290430,2
29,290431,1
29,290432,1
29,290433,1
29,290434,1
29,290435,1
29,290436,1
29,290437,1
29,290438,1
29,290439,1
29,290440,1
29,290441,1
29,290442,1
29,290443,1
29,290444,1
29,290445,1
29,290446,1
29,290447,1
29,290448,1
29,290449,2
29,290450,1
29,290451,1
29,290452,1
29,290453,1
29,290454,1
29,290455,1
29,290456,1
29,290457,1
29,290458,1
29,290459,2
29,290460,1
29,290461,1
29,290462,2
29,290463,2
29,290464,1
29,290465,1
29,290466,1
29,290467,1
29,290468,1
29,290469,1
29,290470,1
29,290471,1
29,290472,1
29,290473,1
29,290474,3
29,290476,1
29,290477,1
29,290478,1
29,290479,1
29,290480,1
29,290481,1
29,290482,1
29,290483,1
29,290484,1
29,290485,1
29,290486,1
29,290487,1
29,290488,1
29,290489,1
29,290490,1
29,290491,1
29,290492,1
29,290493,1
29,290494,1
29,290495,1
29,290496,1
29,290497,1
29,290498,1
29,290499,1
29,290500,1
29,290501,1
29,290502,1
29,290503,1
29,290504,1
29,290505,1
29,290506,1
29,290507,1
29,290508,1
29,290509,1
29,290510,1
29,290511,1
29,290512,1
29,290513,1
29,290514,1
29,290515,1
29,290516,1
29,290517,1
29,290518,1
29,290519,1
29,290520,1
29,290521,1
29,290522,1
29,290523,1
29,290524,5
29,290525,1
29,290526,1
29,290527,2
29,290528,1
29,290529,1
29,290530,1
29,290531,1
29,290532,1
29,290533,1
29,290534,1
29,290535,1
29,290536,1
29,290538,1
29,290539,1
29,290540,1
29,290541,1
29,290542,1
29,290543,1
29,290544,1
29,290545,1
29,290546,1
29,290547,1
29,290548,1
29,290549,1
29,290550,1
29,290551,1
29,290552,1
29,290553,1
29,290554,1
29,290555,2
29,290556,1
29,290557,1
29,290558,1
29,290559,1
29,290560,1
29,290561,1
29,290562,1
29,290563,1
29,290564,1
29,290565,1
29,290566,1
29,290567,1
29,290568,1
29,290569,1
29,290570,1
29,290571,1
29,290572,1
29,290573,1
29,290574,1
29,290575,1
29,290576,1
29,290577,1
29,290578,1
29,290579,1
29,290580,1
29,290581,1
29,290582,1
29,290583,1
29,290584,1
29,290585,1
29,290586,1
29,290587,1
29,290588,1
29,290589,1
29,290590,1
29,290591,1
29,290592,1
29,290593,1
29,290594,1
29,290595,1
29,290596,1
29,290597,1
29,290598,2
29,290599,1
29,290600,1
29,290601,1
29,290602,1
29,290603,1
29,290604,1
29,290605,1
29,290606,1
29,290607,1
29,290608,1
29,290609,1
29,290610,1
29,290611,1
29,290612,1
29,290613,1
29,290614,1
29,290615,1
29,290616,1
29,290617,2
29,290618,1
29,290619,1
29,290620,2
29,290621,1
29,290622,1
29,290623,1
29,290624,1
29,290625,1
29,290626,2
29,290627,1
29,290628,1
29,290629,2
29,290630,2
29,290631,1
29,290632,1
29,290634,1
29,290635,1
29,290636,2
29,290637,1
29,290638,1
29,290639,1
29,290640,1
29,290641,1
29,290642,1
29,290643,1
29,290644,1
29,290645,1
29,290646,1
29,290647,1
29,290648,1
29,290649,1
29,290650,1
29,290651,1
29,290652,1
29,290653,1
29,290654,1
29,290655,1
29,290656,1
29,290657,1
29,290658,1
29,290659,1
29,290660,1
29,290661,1
29,290662,1
29,290663,1
29,290664,1
29,290665,1
29,290666,1
29,290667,1
29,290668,1
29,290669,1
29,290670,1
29,290671,1
29,290672,1
29,290673,1
29,290674,1
29,290675,1
29,290676,1
29,290677,1
29,290678,1
29,290679,1
29,290680,1
29,290681,1
29,290682,1
29,290683,1
29,290684,1
29,290685,1
29,290686,1
29,290687,1
29,290688,1
29,290689,1
29,290691,1
29,290692,1
29,290693,1
29,290694,1
29,290695,1
29,290696,1
29,290697,1
29,290698,1
29,290700,2
29,290701,1
29,290702,1
29,290703,1
29,290704,1
29,290705,1
29,290706,1
29,290707,1
29,290708,2
29,290709,1
29,290710,1
29,290711,1
29,290712,1
29,290713,1
29,290714,1
29,290715,2
29,290716,1
29,290717,1
29,290718,1
29,290719,1
29,290720,1
29,290721,1
29,290722,1
29,290723,1
29,290724,1
29,290725,1
29,290726,1
29,290728,1
29,290729,1
29,290730,1
29,290731,2
29,290732,1
29,290733,1
29,290734,1
29,290735,1
29,290736,1
29,290737,1
29,290738,1
29,290739,1
29,290740,1
29,290741,1
29,290742,1
29,290743,1
29,290744,1
29,290745,1
29,290746,1
29,290747,1
29,290748,1
29,290749,1
29,290750,1
29,290751,1
29,290752,1
29,290753,1
29,290754,1
29,290755,1
29,290756,1
29,290757,1
29,290758,1
29,290759,1
29,290760,1
29,290761,1
29,290762,1
29,290763,1
29,290764,1
29,290765,1
29,290766,1
29,290767,1
29,290769,2
29,290770,1
29,290771,1
29,290772,1
29,290773,1
29,290774,1
29,290775,1
29,290776,1
29,290777,1
29,290778,1
29,290779,1
29,290780,1
29,290781,1
29,290782,1
29,290783,1
29,290784,1
29,290785,2
29,290786,1
29,290787,1
29,290788,1
29,290789,1
29,290790,1
29,290791,1
29,290792,2
29,290793,1
29,290794,1
29,290795,1
29,290796,1
29,290797,1
29,290798,1
29,290799,1
29,290800,1
29,290801,1
29,290802,1
29,290803,1
29,290805,1
29,290806,1
29,290807,1
29,290808,1
29,290809,1
29,290810,1
29,290811,1
29,290812,1
29,290813,1
29,290814,1
29,290815,1
29,290816,1
29,290817,1
29,290818,1
29,290819,2
29,290820,1
29,290821,1
29,290822,1
29,290823,1
29,290824,1
29,290825,1
29,290826,1
29,290827,1
29,290828,1
29,290829,1
29,290830,1
29,290831,1
29,290832,1
29,290833,1
29,290834,1
29,290835,1
29,290836,1
29,290837,1
29,290838,1
29,290839,1
29,290840,3
29,290841,1
29,290842,1
29,290843,1
29,290844,1
29,290845,2
29,290846,1
29,290847,1
29,290848,1
29,290849,2
29,290850,1
29,290851,1
29,290852,1
29,290853,1
29,290854,1
29,290855,1
29,290856,1
29,290857,1
29,290859,1
29,290860,1
29,290861,1
29,290862,1
29,290863,1
29,290864,1
29,290865,2
29,290866,1
29,290867,1
29,290868,1
29,290869,1
29,290870,1
29,290871,3
29,290872,1
29,290873,1
29,290874,1
29,290875,1
29,290876,2
29,290877,1
29,290878,1
29,290879,1
29,290880,1
29,290881,1
29,290882,1
29,290883,1
29,290884,1
29,290885,2
29,290886,1
29,290887,1
29,290888,1
29,290889,1
29,290890,1
29,290891,1
29,290892,1
29,290893,1
29,290894,2
29,290895,1
29,290897,1
29,290898,1
29,290899,1
29,290900,1
29,290901,1
29,290902,1
29,290903,1
29,290904,1
29,290905,1
29,290906,1
29,290907,1
29,290908,1
29,290909,1
29,290911,2
29,290912,1
29,290913,3
29,290914,1
29,290915,1
29,290916,1
29,290917,1
29,290918,1
29,290919,1
29,290920,1
29,290921,1
29,290922,1
29,290923,1
29,290924,1
29,290925,1
29,290926,1
29,290927,1
29,290928,1
29,290929,1
29,290930,1
29,290931,1
29,290932,1
29,290933,1
29,290934,1
29,290935,1
29,290936,1
29,290937,1
29,290938,1
29,290939,1
29,290940,1
29,290941,1
29,290942,1
29,290943,1
29,290944,1
29,290946,2
29,290947,1
29,290948,1
29,290949,1
29,290950,1
29,290952,1
29,290953,1
29,290954,1
29,290955,1
30,300001,1
30,300002,1
30,300003,1
30,300004,1
30,300005,1
30,300006,1
30,300007,1
30,300008,1
30,300009,1
30,300010,1
30,300011,1
30,300012,1
30,300013,1
30,300014,1
30,300015,1
30,300016,1
30,300017,1
30,300018,1
30,300019,1
30,300021,1
30,300022,1
30,300023,1
30,300024,1
30,300025,1
30,300026,3
30,300027,1
30,300028,1
30,300029,1
30,300030,1
30,300031,2
30,300032,1
30,300033,1
30,300034,1
30,300035,1
30,300036,1
30,300037,1
30,300038,1
30,300039,1
30,300040,1
30,300041,1
30,300042,1
30,300043,1
30,300044,1
30,300045,1
30,300046,1
30,300047,1
30,300048,1
30,300049,1
30,300050,1
30,300051,2
30,300052,1
30,300053,1
30,300054,1
30,300055,1
30,300056,1
30,300057,1
30,300058,1
30,300059,1
30,300060,1
30,300061,1
30,300062,1
30,300063,3
30,300064,1
30,300065,1
30,300066,1
30,300067,1
30,300068,1
30,300069,1
30,300070,1
30,300071,1
30,300072,1
30,300073,2
30,300074,1
30,300075,1
30,300076,1
30,300077,1
30,300078,1
30,300079,1
30,300080,1
30,300081,1
30,300082,1
30,300083,1
30,300084,2
30,300085,1
30,300086,1
30,300087,1
30,300088,1
30,300089,1
30,300090,1
30,300091,1
30,300092,1
30,300093,1
30,300094,1
30,300095,1
30,300096,1
30,300097,1
30,300098,4
30,300099,1
30,300100,1
30,300101,1
30,300102,1
30,300103,1
30,300104,1
30,300105,1
30,300106,1
30,300107,1
30,300108,1
30,300109,1
30,300110,1
30,300111,1
30,300113,1
30,300114,1
30,300115,1
30,300116,1
30,300117,1
30,300118,1
30,300119,1
30,300120,1
30,300121,1
30,300122,1
30,300123,1
30,300124,1
30,300125,1
30,300126,1
30,300127,1
30,300128,1
30,300129,1
30,300130,1
30,300131,1
30,300132,1
30,300133,1
30,300134,1
30,300135,1
30,300136,1
30,300137,1
30,300138,1
30,300139,1
30,300140,1
30,300141,1
30,300142,1
30,300143,1
30,300144,1
30,300145,1
30,300146,1
30,300147,1
30,300148,1
30,300149,1
30,300150,1
30,300151,1
30,300152,1
30,300153,3
30,300154,1
30,300155,1
30,300156,1
30,300157,1
30,300158,1
30,300159,1
30,300160,2
30,300161,1
30,300162,1
30,300163,1
30,300164,1
30,300165,1
30,300166,1
30,300167,1
30,300168,1
30,300169,1
30,300170,1
30,300171,1
30,300172,1
30,300173,1
30,300174,1
30,300175,1
30,300176,1
30,300177,1
30,300178,2
30,300179,1
30,300180,1
30,300181,1
30,300182,1
30,300183,1
30,300184,1
30,300185,1
30,300186,1
30,300187,1
30,300188,1
30,300189,1
30,300190,1
30,300191,1
30,300192,1
30,300193,1
30,300194,1
30,300195,1
30,300196,1
30,300197,1
30,300198,2
30,300199,1
30,300200,1
30,300201,1
30,300202,1
30,300203,1
30,300204,1
30,300205,1
30,300206,1
30,300207,1
30,300208,1
30,300209,1
30,300210,1
30,300211,1
30,300212,1
30,300213,1
30,300214,1
30,300215,1
30,300216,1
30,300217,1
30,300218,1
30,300219,1
30,300220,1
30,300221,1
30,300222,1
30,300223,2
30,300224,1
31,310001,1
31,310002,1
31,310003,1
31,310004,1
31,310005,1
31,310006,1
31,310007,2
31,310008,2
31,310009,1
31,310010,1
31,310011,2
31,310012,1
31,310013,1
31,310014,1
31,310015,2
31,310016,1
31,310017,1
31,310018,1
31,310019,1
31,310020,1
31,310021,1
31,310022,1
31,310023,1
31,310024,1
31,310025,1
31,310026,1
31,310027,1
31,310028,1
31,310030,1
31,310031,1
31,310032,1
31,310033,1
31,310034,2
31,310035,1
31,310036,1
31,310037,1
31,310038,2
31,310039,1
31,310040,1
31,310041,1
31,310042,1
31,310043,1
31,310044,2
31,310045,2
31,310046,1
31,310047,1
31,310048,1
31,310049,1
31,310050,1
31,310051,2
31,310052,1
31,310053,1
31,310054,1
31,310055,1
31,310056,1
31,310057,4
31,310058,1
31,310059,1
31,310060,4
31,310061,1
31,310062,1
31,310063,1
31,310064,1
31,310065,1
31,310066,1
31,310067,1
31,310068,2
31,310069,1
31,310070,1
31,310071,1
31,310072,1
31,310073,1
31,310074,1
31,310075,1
31,310076,1
31,310077,1
31,310078,1
31,310079,2
31,310080,1
31,310082,1
31,310083,1
31,310084,1
